transaction_id,account_id,transaction_date,amount,type,channel,merchant,location
4022,247,2025-03-20 14:22:37,2188296.66,Debit,POS,Wave Pay Merchant,Mandalay
4023,247,2025-03-28 12:41:22,3227723.4,Credit,ATM,Unknown,Taunggyi
4024,247,2025-03-18 18:28:47,1936575.61,Credit,ATM,Unknown,Bago
4025,247,2025-04-06 03:41:57,372279.31,Credit,Branch,Unknown,Monywa
4026,247,2025-04-06 08:44:14,1528766.3,Debit,Online,Ocean Supercenter,Yangon
4027,247,2025-03-31 06:47:52,2331594.32,Debit,ATM,Junction Square,Yangon
4028,247,2025-03-31 02:04:50,668547.25,Credit,POS,Unknown,Taunggyi
4029,248,2025-03-19 03:48:03,3361584.42,Debit,Branch,City Mart,Mandalay
4030,248,2024-10-04 14:19:03,2884427.64,Debit,Online,Mytel Payment,Yangon
4031,248,2025-01-22 07:10:34,2611975.1,Debit,ATM,Wave Pay Merchant,Yangon
4032,248,2024-09-12 20:22:35,3461003.77,Credit,Branch,Unknown,Myitkyina
4033,248,2025-01-15 13:17:44,4361240.79,Debit,POS,City Mart,Yangon
4034,248,2024-12-10 15:03:36,2337229.07,Debit,ATM,Wave Pay Merchant,Mawlamyine
4035,248,2024-06-04 19:23:53,292017.58,Debit,Branch,Mytel Payment,Sittwe
4036,248,2024-09-17 14:26:17,1865577.47,Debit,Branch,Wave Pay Merchant,Naypyidaw
4037,248,2024-04-11 08:11:12,3240935.42,Debit,ATM,City Mart,Yangon
4038,248,2024-12-31 08:16:54,4872253.35,Debit,ATM,City Mart,Yangon
4039,248,2024-03-27 16:50:35,255930.4,Debit,Online,City Mart,Naypyidaw
4040,248,2025-03-28 01:17:01,60091.41,Debit,Online,Aung San Market,Yangon
4041,248,2024-03-31 23:31:57,2368303.23,Credit,POS,Unknown,Sittwe
4042,248,2024-07-02 04:47:21,878950.29,Debit,POS,MPT Merchant,Myitkyina
4043,248,2024-06-14 05:19:36,1823007.45,Credit,Branch,Unknown,Mawlamyine
4044,248,2024-11-27 01:12:15,3242462.73,Credit,Online,Unknown,Bago
4045,249,2021-11-20 12:58:25,4340912.43,Debit,Branch,Aung San Market,Yangon
4046,249,2022-04-11 00:10:00,4157251.39,Debit,POS,KBZ Pay Merchant,Sittwe
4047,249,2021-05-27 08:17:35,3817995.11,Debit,POS,City Mart,Yangon
4048,249,2021-03-01 07:59:33,417819.65,Debit,Online,Myanmar Plaza,Yangon
4049,249,2024-07-16 01:56:32,1459311.91,Credit,Online,Unknown,Mandalay
4050,249,2021-03-20 13:28:35,4502382.5,Credit,POS,Unknown,Myitkyina
4051,249,2024-06-20 12:00:24,4687222.14,Credit,POS,Unknown,Myitkyina
4052,249,2021-05-06 13:05:27,3947284.23,Credit,Branch,Unknown,Sittwe
4053,249,2021-02-03 04:51:58,3857460.47,Credit,Branch,Unknown,Monywa
4054,249,2020-11-08 14:43:11,2668332.45,Credit,Branch,Unknown,Yangon
4055,249,2024-09-05 09:28:22,4187575.84,Debit,Branch,Ocean Supercenter,Yangon
4056,249,2025-04-11 00:40:30,1506591.98,Credit,Online,Unknown,Pathein
4057,249,2024-09-05 20:01:52,1492075.04,Credit,ATM,Unknown,Mawlamyine
4058,249,2023-03-19 06:20:26,1365077.92,Credit,ATM,Unknown,Bago
4059,249,2025-02-05 08:06:21,4780056.92,Credit,Branch,Unknown,Naypyidaw
4060,250,2024-04-08 19:11:43,1416924.08,Debit,Online,Wave Pay Merchant,Mawlamyine
4061,250,2023-10-06 08:57:45,1328400.97,Debit,Branch,Myanmar Plaza,Yangon
4062,250,2023-11-15 18:20:25,1292926.84,Credit,Online,Unknown,Naypyidaw
4063,250,2024-06-24 07:36:19,4870097.38,Credit,ATM,Unknown,Mandalay
4064,250,2024-06-05 14:35:26,4506909.66,Debit,ATM,Mytel Payment,Taunggyi
4065,250,2024-11-13 07:20:43,4003603.5,Credit,Online,Unknown,Monywa
4066,250,2023-12-05 20:48:57,3387462.62,Credit,Online,Unknown,Sittwe
4067,250,2024-05-23 22:14:54,1112640.13,Debit,POS,Online Shop MM,Sittwe
4068,250,2023-12-29 04:37:55,2060837.37,Debit,POS,City Mart,Yangon
4069,250,2024-12-30 12:26:35,3616341.9,Debit,Online,Mytel Payment,Yangon
4070,250,2025-01-18 06:15:23,4388044.47,Debit,POS,Junction Square,Yangon
4071,250,2024-12-13 20:51:38,1324221.43,Debit,Branch,Junction Square,Yangon
4072,250,2024-06-19 14:53:52,1675397.43,Debit,POS,MPT Merchant,Pathein
4073,250,2023-11-17 07:17:08,4348825.98,Credit,ATM,Unknown,Sittwe
4074,250,2024-03-02 03:55:57,705390.69,Debit,Online,Wave Pay Merchant,Mawlamyine
4075,250,2024-02-28 23:32:04,3044642.31,Debit,Branch,Aung San Market,Yangon
4076,250,2024-11-07 02:21:09,25594.41,Debit,POS,Wave Pay Merchant,Mandalay
4077,250,2024-09-22 08:01:28,2409413.07,Debit,Online,Wave Pay Merchant,Naypyidaw
4078,250,2024-04-15 17:51:56,403939.71,Debit,Branch,Junction Square,Yangon
4079,250,2024-01-21 17:29:06,1680409.2,Debit,Online,Online Shop MM,Naypyidaw
4080,250,2023-10-31 07:37:16,3107852.31,Credit,Branch,Unknown,Myitkyina
4081,252,2025-04-08 12:23:16,4321498.14,Credit,Branch,Unknown,Sittwe
4082,252,2025-04-08 00:50:29,4965760.83,Debit,Branch,Online Shop MM,Mawlamyine
4083,252,2025-04-09 08:08:59,1394624.61,Debit,Branch,Aung San Market,Yangon
4084,252,2025-04-10 10:53:54,1178765.17,Debit,POS,MPT Merchant,Bago
4085,252,2025-04-08 20:16:31,2080328.32,Credit,ATM,Unknown,Taunggyi
4086,252,2025-04-11 00:43:03,4812842.41,Debit,Branch,Online Shop MM,Mandalay
4087,252,2025-04-10 21:39:38,4939368.08,Debit,Online,KBZ Pay Merchant,Bago
4088,252,2025-04-09 15:18:07,2580146.52,Debit,POS,Aung San Market,Yangon
4089,252,2025-04-08 17:09:02,1432427.46,Debit,POS,KBZ Pay Merchant,Taunggyi
4090,252,2025-04-11 10:23:58,2036210.67,Credit,ATM,Unknown,Taunggyi
4091,252,2025-04-09 09:04:59,2048537.96,Credit,POS,Unknown,Naypyidaw
4092,252,2025-04-08 23:56:47,3506451.62,Debit,ATM,Wave Pay Merchant,Yangon
4093,252,2025-04-08 14:46:13,3286497.13,Debit,Online,Mytel Payment,Yangon
4094,252,2025-04-09 21:05:56,4332078.51,Credit,ATM,Unknown,Monywa
4095,253,2025-03-07 03:11:10,176580.95,Credit,Branch,Unknown,Mawlamyine
4096,253,2025-03-16 13:01:21,1207120.98,Debit,Branch,Junction Square,Yangon
4097,253,2025-04-01 17:06:19,337961.49,Debit,POS,Aung San Market,Yangon
4098,253,2025-03-17 09:48:32,2283384.74,Credit,Branch,Unknown,Bago
4099,253,2025-04-07 13:43:00,4308025.57,Credit,ATM,Unknown,Naypyidaw
4100,253,2025-04-04 08:12:43,3128091.13,Debit,ATM,Wave Pay Merchant,Pathein
4101,253,2025-03-20 23:57:42,4237332.25,Debit,Branch,Mytel Payment,Yangon
4102,253,2025-04-01 07:55:02,4530947.36,Debit,Online,Aung San Market,Yangon
4103,253,2025-04-02 22:44:40,3113291.9,Debit,Branch,KBZ Pay Merchant,Bago
4104,253,2025-03-08 09:53:50,1768843.38,Debit,Online,Ocean Supercenter,Yangon
4105,253,2025-04-05 18:56:48,4650531.43,Debit,POS,Online Shop MM,Naypyidaw
4106,253,2025-03-16 23:37:32,381056.43,Debit,Branch,KBZ Pay Merchant,Sittwe
4107,253,2025-04-06 12:32:50,208476.61,Credit,Online,Unknown,Monywa
4108,253,2025-03-07 21:54:07,2947070.44,Credit,Online,Unknown,Naypyidaw
4109,253,2025-03-14 19:38:00,2684747.5,Credit,Online,Unknown,Myitkyina
4110,253,2025-03-21 07:01:18,4417258.21,Debit,ATM,Myanmar Plaza,Yangon
4111,254,2024-01-30 01:54:38,3349574.34,Credit,POS,Unknown,Sittwe
4112,254,2022-05-29 23:46:04,2702429.78,Credit,Branch,Unknown,Mandalay
4113,254,2023-01-11 00:04:00,3963554.25,Credit,POS,Unknown,Bago
4114,254,2022-05-04 04:09:15,3729214.97,Credit,POS,Unknown,Monywa
4115,254,2024-08-07 11:13:07,4723281.46,Debit,Online,Junction Square,Yangon
4116,254,2021-09-30 02:42:09,4647407.69,Credit,Branch,Unknown,Naypyidaw
4117,254,2021-05-19 17:52:50,2137951.46,Debit,Online,Junction Square,Yangon
4118,254,2021-07-04 23:28:09,720981.69,Debit,Branch,City Mart,Yangon
4119,254,2024-01-18 17:59:43,748566.59,Debit,Branch,Wave Pay Merchant,Pathein
4120,254,2023-07-16 04:38:05,1133256.98,Debit,ATM,City Mart,Yangon
4121,254,2024-05-28 22:53:23,910801.54,Debit,POS,Aung San Market,Yangon
4122,254,2021-03-21 08:08:24,4066515.88,Credit,Online,Unknown,Myitkyina
4123,254,2024-01-15 10:56:59,1214346.64,Credit,POS,Unknown,Bago
4124,254,2024-05-11 03:18:15,4770245.04,Debit,Branch,Wave Pay Merchant,Yangon
4125,254,2022-12-06 16:29:34,280617.41,Debit,Online,Mytel Payment,Taunggyi
4126,254,2022-04-15 03:46:37,3528888.68,Debit,ATM,Junction Square,Yangon
4127,254,2024-07-24 03:28:49,1103911.17,Credit,POS,Unknown,Naypyidaw
4128,254,2024-07-17 06:06:50,2754203.52,Credit,Branch,Unknown,Yangon
4129,254,2024-08-06 01:49:17,1561550.14,Debit,Online,City Mart,Naypyidaw
4130,254,2022-12-20 14:23:55,1656005.82,Debit,Branch,Mytel Payment,Sittwe
4131,254,2024-05-20 08:10:26,3632499.87,Credit,POS,Unknown,Sittwe
4132,254,2021-04-30 09:02:08,3979023.21,Credit,Branch,Unknown,Yangon
4133,254,2023-01-09 04:02:09,1466565.24,Debit,Branch,Mytel Payment,Pathein
4134,254,2024-02-19 23:12:43,4269190.89,Debit,Branch,Aung San Market,Yangon
4135,254,2022-11-26 22:37:21,4347355.67,Debit,Branch,Online Shop MM,Monywa
4136,255,2023-08-22 01:41:36,3044002.03,Debit,Online,Mytel Payment,Mawlamyine
4137,255,2023-10-19 07:56:52,3730893.38,Debit,POS,Myanmar Plaza,Yangon
4138,255,2023-08-02 01:09:41,3558665.81,Credit,ATM,Unknown,Naypyidaw
4139,255,2024-01-17 18:33:35,1417833.98,Credit,Online,Unknown,Pathein
4140,255,2025-02-13 19:44:18,2326759.5,Credit,ATM,Unknown,Yangon
4141,255,2025-01-16 08:24:36,3296518.07,Debit,POS,Myanmar Plaza,Yangon
4142,255,2022-10-20 13:04:57,1309590.18,Debit,Online,Junction Square,Yangon
4143,255,2025-04-02 16:08:20,1373659.96,Debit,ATM,Mytel Payment,Sittwe
4144,255,2023-04-19 01:01:11,1615831.72,Debit,POS,City Mart,Yangon
4145,255,2024-10-09 01:02:28,4297413.7,Debit,ATM,Ocean Supercenter,Yangon
4146,255,2022-12-10 17:03:39,3606982.01,Debit,ATM,KBZ Pay Merchant,Naypyidaw
4147,255,2022-10-03 03:57:51,2721964.45,Debit,Branch,Mytel Payment,Sittwe
4148,255,2023-10-02 18:44:34,267651.86,Credit,ATM,Unknown,Yangon
4149,255,2022-12-09 23:36:24,2704649.76,Debit,ATM,Online Shop MM,Bago
4150,255,2024-01-27 19:42:16,1034323.55,Debit,POS,Online Shop MM,Monywa
4151,255,2023-11-23 05:06:04,2292462.62,Debit,Branch,Wave Pay Merchant,Naypyidaw
4152,255,2023-04-10 08:15:40,2557957.36,Debit,Online,KBZ Pay Merchant,Taunggyi
4153,255,2022-06-16 01:27:17,3041156.53,Credit,Online,Unknown,Myitkyina
4154,255,2022-10-09 11:17:26,3484491.11,Debit,Online,Online Shop MM,Myitkyina
4155,255,2022-07-03 06:31:39,1703792.38,Debit,Online,Online Shop MM,Yangon
4156,256,2023-07-19 06:32:24,4455270.48,Debit,POS,KBZ Pay Merchant,Naypyidaw
4157,256,2023-05-08 02:01:25,2816161.94,Credit,Branch,Unknown,Mandalay
4158,256,2024-07-23 09:37:07,1502512.14,Debit,Online,Ocean Supercenter,Yangon
4159,256,2022-07-03 14:15:07,1122056.52,Debit,POS,Online Shop MM,Naypyidaw
4160,256,2024-05-05 11:24:16,3695603.65,Credit,Online,Unknown,Naypyidaw
4161,256,2023-06-12 20:29:40,4045216.55,Debit,Branch,Mytel Payment,Pathein
4162,256,2023-06-06 17:14:23,820963.73,Credit,Branch,Unknown,Taunggyi
4163,256,2023-05-07 05:55:43,482307.18,Debit,POS,Ocean Supercenter,Yangon
4164,256,2024-02-15 02:28:57,4161321.46,Debit,Online,Aung San Market,Yangon
4165,256,2024-01-18 16:56:55,745539.91,Credit,ATM,Unknown,Naypyidaw
4166,256,2023-10-14 21:41:18,2368447.84,Debit,Online,Wave Pay Merchant,Bago
4167,256,2023-08-27 04:52:07,129577.47,Credit,POS,Unknown,Mawlamyine
4168,257,2024-04-04 19:21:33,4755406.02,Debit,Online,Myanmar Plaza,Yangon
4169,257,2024-03-19 21:12:24,3617753.7,Debit,POS,Aung San Market,Yangon
4170,257,2024-02-28 18:18:06,49025.02,Credit,POS,Unknown,Monywa
4171,257,2024-03-31 12:44:17,1168524.38,Credit,ATM,Unknown,Sittwe
4172,257,2024-11-09 09:58:48,1253321.95,Debit,ATM,Mytel Payment,Yangon
4173,257,2024-11-10 22:11:12,1809125.36,Credit,POS,Unknown,Taunggyi
4174,257,2025-03-28 16:47:26,2391497.82,Debit,ATM,City Mart,Yangon
4175,257,2024-11-24 03:26:57,4625439.76,Debit,Online,Ocean Supercenter,Yangon
4176,257,2025-01-27 15:50:39,4002585.78,Credit,POS,Unknown,Taunggyi
4177,257,2024-03-07 18:45:02,1513131.23,Debit,ATM,Ocean Supercenter,Yangon
4178,257,2024-08-29 10:53:36,3999781.13,Credit,POS,Unknown,Mawlamyine
4179,257,2023-12-19 17:19:18,4005422.26,Credit,Branch,Unknown,Mandalay
4180,257,2024-08-16 11:32:09,1011440.94,Credit,Branch,Unknown,Naypyidaw
4181,257,2025-03-01 16:38:59,4462576.41,Debit,Branch,Ocean Supercenter,Yangon
4182,257,2023-11-30 01:15:58,2468350.52,Debit,POS,Ocean Supercenter,Mandalay
4183,257,2025-01-28 06:23:25,754535.8,Credit,ATM,Unknown,Bago
4184,257,2024-11-26 01:15:33,2513001.48,Credit,ATM,Unknown,Mandalay
4185,257,2024-12-13 11:24:00,1450705.77,Credit,ATM,Unknown,Naypyidaw
4186,257,2024-09-11 17:12:12,3090727.25,Credit,ATM,Unknown,Pathein
4187,257,2024-10-15 14:37:54,2725633.59,Debit,ATM,MPT Merchant,Monywa
4188,257,2024-12-31 06:00:04,3387458.0,Debit,Online,Junction Square,Yangon
4189,259,2025-03-25 02:26:39,585969.06,Debit,ATM,Mytel Payment,Naypyidaw
4190,259,2022-04-26 00:09:08,351448.07,Debit,Online,KBZ Pay Merchant,Pathein
4191,259,2023-06-01 05:55:50,3635573.22,Credit,ATM,Unknown,Myitkyina
4192,259,2023-03-28 08:54:58,4795545.86,Debit,Branch,KBZ Pay Merchant,Myitkyina
4193,259,2021-12-17 08:16:24,270118.8,Debit,ATM,Wave Pay Merchant,Mandalay
4194,259,2023-04-11 14:03:22,57714.58,Credit,ATM,Unknown,Sittwe
4195,259,2024-09-02 02:27:02,576642.36,Debit,Branch,Aung San Market,Yangon
4196,259,2022-07-29 21:20:49,1605976.15,Credit,ATM,Unknown,Bago
4197,259,2023-08-03 05:34:04,3611162.64,Credit,ATM,Unknown,Bago
4198,259,2023-07-06 12:18:09,1362881.75,Credit,Online,Unknown,Monywa
4199,259,2024-12-25 03:36:52,140051.91,Debit,Online,Mytel Payment,Myitkyina
4200,259,2023-08-07 14:27:18,3849963.76,Debit,Branch,Wave Pay Merchant,Taunggyi
4201,259,2025-01-14 23:35:35,3755894.87,Debit,Branch,Junction Square,Yangon
4202,259,2024-07-11 13:59:48,377132.73,Debit,POS,Ocean Supercenter,Yangon
4203,259,2024-11-27 09:42:25,131461.32,Debit,Branch,Mytel Payment,Mandalay
4204,259,2022-02-27 10:46:32,465017.2,Credit,ATM,Unknown,Taunggyi
4205,259,2024-01-20 18:04:27,3852945.54,Credit,Branch,Unknown,Yangon
4206,259,2021-11-27 12:12:58,4770577.67,Credit,Branch,Unknown,Bago
4207,259,2022-08-19 23:13:04,303074.34,Debit,Branch,City Mart,Yangon
4208,261,2025-03-19 14:17:51,1727504.55,Credit,Branch,Unknown,Sittwe
4209,261,2025-03-03 14:01:14,4313449.5,Credit,Branch,Unknown,Sittwe
4210,261,2024-11-02 10:42:33,1228576.47,Credit,POS,Unknown,Bago
4211,261,2025-03-28 11:25:37,3450418.91,Debit,Branch,Ocean Supercenter,Yangon
4212,261,2024-11-11 11:39:19,2615051.85,Debit,ATM,MPT Merchant,Myitkyina
4213,261,2025-03-26 18:51:03,4333372.36,Debit,ATM,Mytel Payment,Monywa
4214,261,2025-02-04 04:42:02,990305.75,Debit,Online,Myanmar Plaza,Yangon
4215,261,2025-04-09 04:50:29,3995608.1,Debit,Branch,Aung San Market,Yangon
4216,261,2024-12-12 10:18:34,4408543.14,Debit,POS,MPT Merchant,Naypyidaw
4217,261,2024-12-19 21:01:40,1217785.74,Debit,ATM,MPT Merchant,Myitkyina
4218,261,2025-04-04 05:50:14,933334.24,Debit,Online,Mytel Payment,Naypyidaw
4219,261,2024-12-02 06:39:28,3429797.81,Debit,Online,Aung San Market,Yangon
4220,261,2024-12-04 22:04:30,1582508.5,Credit,POS,Unknown,Sittwe
4221,261,2025-01-15 01:34:40,3846710.55,Credit,Branch,Unknown,Yangon
4222,261,2025-04-08 16:55:16,4819312.49,Credit,POS,Unknown,Bago
4223,261,2024-11-28 00:49:21,2142399.41,Debit,POS,Mytel Payment,Myitkyina
4224,261,2025-01-20 14:48:48,978064.85,Credit,POS,Unknown,Naypyidaw
4225,261,2025-02-08 16:53:58,4764284.64,Debit,ATM,Aung San Market,Yangon
4226,261,2025-02-01 16:34:52,2056561.48,Debit,Online,KBZ Pay Merchant,Monywa
4227,261,2025-04-09 05:47:27,4493031.51,Debit,Branch,Wave Pay Merchant,Mawlamyine
4228,261,2025-03-14 11:56:17,492226.34,Debit,ATM,Junction Square,Yangon
4229,261,2025-01-17 00:32:55,2002223.34,Debit,Online,Online Shop MM,Naypyidaw
4230,261,2024-10-13 08:42:33,2875861.96,Debit,ATM,Ocean Supercenter,Yangon
4231,261,2025-04-02 18:45:04,1792392.9,Debit,ATM,Ocean Supercenter,Yangon
4232,261,2025-01-09 16:32:41,1266053.48,Debit,Branch,Junction Square,Yangon
4233,262,2024-07-20 12:52:35,564586.44,Debit,POS,KBZ Pay Merchant,Mandalay
4234,262,2025-03-05 05:38:31,364385.61,Debit,ATM,Ocean Supercenter,Yangon
4235,262,2025-03-17 14:37:13,1934165.61,Debit,POS,KBZ Pay Merchant,Mandalay
4236,262,2024-12-14 07:58:04,447540.48,Credit,Branch,Unknown,Yangon
4237,262,2024-06-30 08:56:43,3913687.82,Debit,Online,KBZ Pay Merchant,Taunggyi
4238,262,2024-11-18 11:10:34,4548924.73,Debit,Branch,Mytel Payment,Bago
4239,262,2024-10-12 11:02:43,1899494.47,Credit,POS,Unknown,Myitkyina
4240,262,2024-12-17 16:00:59,2260933.04,Credit,ATM,Unknown,Bago
4241,262,2024-07-07 15:53:37,1451048.96,Credit,Online,Unknown,Taunggyi
4242,262,2024-08-18 22:29:21,1404768.1,Debit,Online,KBZ Pay Merchant,Monywa
4243,262,2024-07-02 21:16:25,144282.4,Debit,ATM,Ocean Supercenter,Mandalay
4244,262,2024-09-08 14:55:23,3005267.39,Debit,POS,Junction Square,Yangon
4245,262,2024-09-01 20:49:27,3877406.13,Credit,Branch,Unknown,Sittwe
4246,262,2025-02-27 16:31:09,2358411.43,Debit,POS,Ocean Supercenter,Yangon
4247,262,2024-10-05 00:06:27,3718979.35,Credit,Branch,Unknown,Pathein
4248,262,2025-02-14 07:15:53,1159538.51,Debit,ATM,MPT Merchant,Taunggyi
4249,262,2024-12-06 04:58:19,4188822.75,Credit,ATM,Unknown,Sittwe
4250,262,2024-11-25 17:53:13,969199.79,Debit,ATM,KBZ Pay Merchant,Taunggyi
4251,262,2024-11-11 11:29:22,166698.45,Debit,POS,KBZ Pay Merchant,Mawlamyine
4252,263,2025-01-28 05:56:35,4280806.55,Credit,ATM,Unknown,Bago
4253,263,2025-01-12 14:04:22,1376197.56,Debit,Online,Mytel Payment,Mawlamyine
4254,263,2025-03-24 17:39:35,944908.37,Credit,Branch,Unknown,Myitkyina
4255,263,2025-02-17 14:51:12,170596.8,Credit,POS,Unknown,Myitkyina
4256,263,2025-02-15 02:26:21,4639834.82,Debit,Online,Ocean Supercenter,Yangon
4257,263,2025-04-06 10:44:44,4056693.93,Debit,Online,Aung San Market,Yangon
4258,263,2025-03-25 23:59:09,3065670.46,Debit,Online,Aung San Market,Yangon
4259,263,2025-03-15 14:24:59,4176698.96,Credit,Branch,Unknown,Taunggyi
4260,263,2025-03-23 21:12:10,4223859.5,Debit,Online,Junction Square,Yangon
4261,263,2025-01-31 23:25:03,39754.3,Debit,Branch,Ocean Supercenter,Yangon
4262,263,2024-12-19 02:04:29,1024263.65,Debit,Online,Online Shop MM,Sittwe
4263,263,2025-02-17 07:56:32,921438.79,Debit,ATM,KBZ Pay Merchant,Bago
4264,263,2024-12-10 01:52:14,2754463.23,Credit,Branch,Unknown,Mawlamyine
4265,263,2025-02-15 02:23:31,4547324.68,Debit,Branch,Ocean Supercenter,Yangon
4266,263,2025-02-04 10:25:51,266051.05,Debit,Branch,Mytel Payment,Mandalay
4267,263,2025-03-25 06:51:35,628124.28,Credit,Online,Unknown,Taunggyi
4268,263,2025-03-18 15:53:37,2242909.54,Credit,POS,Unknown,Yangon
4269,263,2025-02-23 17:18:30,4282318.1,Credit,Online,Unknown,Pathein
4270,263,2024-12-15 06:13:11,1409926.45,Credit,Online,Unknown,Naypyidaw
4271,263,2025-01-15 13:40:37,3127941.09,Credit,POS,Unknown,Taunggyi
4272,263,2025-02-25 05:25:19,3568451.42,Credit,POS,Unknown,Bago
4273,263,2025-01-19 21:27:18,2417482.84,Credit,Branch,Unknown,Taunggyi
4274,264,2021-11-03 01:47:39,4297366.9,Credit,ATM,Unknown,Bago
4275,264,2022-10-12 08:32:54,242340.81,Debit,Online,KBZ Pay Merchant,Mawlamyine
4276,264,2024-03-31 23:34:28,3186431.23,Credit,Branch,Unknown,Mandalay
4277,264,2023-10-26 23:21:02,4139865.67,Debit,POS,Ocean Supercenter,Yangon
4278,264,2022-10-30 15:03:07,4326658.01,Credit,ATM,Unknown,Pathein
4279,264,2024-05-07 21:03:33,3952190.17,Debit,ATM,Wave Pay Merchant,Sittwe
4280,264,2023-07-04 07:56:21,604985.3,Credit,ATM,Unknown,Mandalay
4281,264,2021-11-11 04:49:52,1504183.14,Debit,Online,KBZ Pay Merchant,Mandalay
4282,264,2024-04-08 15:41:39,4839215.63,Credit,POS,Unknown,Yangon
4283,264,2021-10-22 02:35:07,3791484.31,Debit,Online,Junction Square,Yangon
4284,264,2023-05-20 23:45:26,4365940.86,Debit,Online,Junction Square,Yangon
4285,266,2020-09-21 13:11:56,2485711.36,Credit,Branch,Unknown,Mawlamyine
4286,266,2025-02-23 10:50:57,2798279.73,Credit,Branch,Unknown,Myitkyina
4287,266,2018-06-04 04:58:20,24654.59,Debit,ATM,Junction Square,Yangon
4288,266,2018-12-20 19:27:20,1212010.01,Debit,ATM,Junction Square,Yangon
4289,266,2024-12-31 16:35:45,3755070.74,Credit,ATM,Unknown,Pathein
4290,266,2020-09-10 17:53:49,4844592.13,Credit,Branch,Unknown,Myitkyina
4291,266,2025-03-12 01:45:49,2859184.51,Debit,Branch,KBZ Pay Merchant,Monywa
4292,266,2024-06-20 12:24:39,3640336.36,Debit,Branch,Online Shop MM,Bago
4293,266,2021-11-04 15:51:41,2747019.72,Debit,Online,Wave Pay Merchant,Mandalay
4294,266,2022-11-02 19:59:19,2049926.09,Debit,POS,Ocean Supercenter,Yangon
4295,266,2019-06-15 12:58:22,4145713.72,Debit,Branch,City Mart,Yangon
4296,266,2022-01-16 13:46:51,4214060.99,Debit,ATM,Myanmar Plaza,Yangon
4297,266,2022-02-17 22:38:42,2601415.43,Debit,Branch,KBZ Pay Merchant,Sittwe
4298,266,2019-05-28 16:03:22,1124756.35,Debit,ATM,MPT Merchant,Pathein
4299,266,2021-04-19 12:29:30,1173657.29,Debit,POS,KBZ Pay Merchant,Myitkyina
4300,266,2024-04-14 06:09:58,3612959.21,Debit,Branch,Junction Square,Yangon
4301,266,2020-12-27 11:18:02,2049819.39,Debit,Branch,Aung San Market,Yangon
4302,266,2018-08-14 16:09:40,4060558.41,Debit,Branch,Junction Square,Yangon
4303,266,2019-07-17 18:46:04,2354984.49,Debit,Online,Ocean Supercenter,Yangon
4304,266,2019-05-31 01:43:59,2549646.16,Debit,Branch,MPT Merchant,Mawlamyine
4305,266,2021-01-05 19:51:31,2492561.0,Debit,ATM,City Mart,Yangon
4306,266,2023-11-03 01:31:43,1537349.08,Credit,POS,Unknown,Yangon
4307,266,2024-11-12 19:41:43,930327.17,Credit,Branch,Unknown,Sittwe
4308,266,2023-09-08 21:18:36,4958485.32,Debit,POS,Junction Square,Yangon
4309,267,2025-03-07 13:15:33,3316847.61,Credit,Online,Unknown,Naypyidaw
4310,267,2022-11-27 23:23:24,4765198.71,Debit,Branch,Myanmar Plaza,Yangon
4311,267,2022-04-17 11:21:20,51535.4,Credit,ATM,Unknown,Myitkyina
4312,267,2025-03-06 03:23:20,3767675.28,Credit,ATM,Unknown,Monywa
4313,267,2023-06-24 20:05:02,1136274.36,Debit,Online,Junction Square,Yangon
4314,267,2023-03-06 10:53:59,1359542.98,Debit,Branch,Online Shop MM,Mandalay
4315,267,2024-11-13 01:43:29,626596.76,Credit,POS,Unknown,Myitkyina
4316,267,2022-04-12 11:46:31,3800521.59,Debit,ATM,City Mart,Yangon
4317,267,2024-03-20 15:57:49,4202971.22,Credit,Branch,Unknown,Monywa
4318,267,2023-07-26 08:18:54,3002795.22,Debit,POS,Wave Pay Merchant,Monywa
4319,267,2023-11-15 09:33:51,1153510.25,Credit,POS,Unknown,Naypyidaw
4320,267,2022-06-14 22:54:35,2664418.28,Debit,Branch,Junction Square,Yangon
4321,267,2024-10-02 19:46:39,1155158.26,Debit,POS,Wave Pay Merchant,Naypyidaw
4322,267,2025-02-17 17:22:03,932006.45,Credit,POS,Unknown,Mandalay
4323,267,2024-03-12 20:12:24,177689.9,Credit,Branch,Unknown,Yangon
4324,267,2022-10-14 10:33:05,35521.19,Credit,Online,Unknown,Naypyidaw
4325,268,2024-05-05 17:37:59,3275245.12,Debit,ATM,Myanmar Plaza,Yangon
4326,268,2024-08-10 23:06:56,56691.61,Debit,POS,Myanmar Plaza,Yangon
4327,268,2024-03-25 07:39:08,3161646.43,Debit,POS,Mytel Payment,Mawlamyine
4328,268,2024-10-23 11:03:35,1836304.58,Credit,ATM,Unknown,Naypyidaw
4329,268,2024-12-28 18:25:35,1800876.79,Debit,ATM,Aung San Market,Yangon
4330,268,2024-06-10 23:41:10,1096383.48,Debit,Online,Ocean Supercenter,Yangon
4331,268,2025-01-11 05:51:37,4747438.3,Debit,Branch,Mytel Payment,Yangon
